timeStamp,ECGValue,ClassType
0:40:19.539,576,Exercise
0:40:19.543,583,Exercise
0:40:19.547,590,Exercise
0:40:19.551,597,Exercise
0:40:19.555,601,Exercise
0:40:19.559,603,Exercise
0:40:19.563,603,Exercise
0:40:19.567,602,Exercise
0:40:19.571,600,Exercise
0:40:19.575,597,Exercise
0:40:19.579,593,Exercise
0:40:19.583,589,Exercise
0:40:19.587,585,Exercise
0:40:19.591,581,Exercise
0:40:19.595,577,Exercise
0:40:19.599,573,Exercise
0:40:19.603,568,Exercise
0:40:19.607,563,Exercise
0:40:19.611,558,Exercise
0:40:19.615,554,Exercise
0:40:19.619,550,Exercise
0:40:19.623,546,Exercise
0:40:19.627,542,Exercise
0:40:19.631,537,Exercise
0:40:19.635,533,Exercise
0:40:19.639,528,Exercise
0:40:19.643,524,Exercise
0:40:19.647,520,Exercise
0:40:19.651,517,Exercise
0:40:19.655,515,Exercise
0:40:19.659,512,Exercise
0:40:19.663,511,Exercise
0:40:19.667,508,Exercise
0:40:19.671,507,Exercise
0:40:19.675,506,Exercise
0:40:19.679,505,Exercise
0:40:19.683,505,Exercise
0:40:19.687,506,Exercise
0:40:19.691,506,Exercise
0:40:19.695,505,Exercise
0:40:19.699,505,Exercise
0:40:19.703,504,Exercise
0:40:19.707,503,Exercise
0:40:19.711,502,Exercise
0:40:19.715,501,Exercise
0:40:19.719,500,Exercise
0:40:19.723,499,Exercise
0:40:19.727,498,Exercise
0:40:19.731,496,Exercise
0:40:19.735,494,Exercise
0:40:19.739,492,Exercise
0:40:19.743,490,Exercise
0:40:19.747,489,Exercise
0:40:19.751,488,Exercise
0:40:19.755,487,Exercise
0:40:19.759,485,Exercise
0:40:19.763,483,Exercise
0:40:19.767,481,Exercise
0:40:19.771,479,Exercise
0:40:19.775,478,Exercise
0:40:19.779,478,Exercise
0:40:19.783,482,Exercise
0:40:19.787,491,Exercise
0:40:19.791,502,Exercise
0:40:19.795,514,Exercise
0:40:19.799,524,Exercise
0:40:19.803,530,Exercise
0:40:19.807,532,Exercise
0:40:19.811,532,Exercise
0:40:19.815,529,Exercise
0:40:19.819,526,Exercise
0:40:19.823,521,Exercise
0:40:19.827,515,Exercise
0:40:19.831,510,Exercise
0:40:19.835,505,Exercise
0:40:19.839,502,Exercise
0:40:19.843,500,Exercise
0:40:19.847,499,Exercise
0:40:19.851,497,Exercise
0:40:19.855,494,Exercise
0:40:19.859,491,Exercise
0:40:19.863,488,Exercise
0:40:19.867,485,Exercise
0:40:19.871,483,Exercise
0:40:19.875,482,Exercise
0:40:19.879,481,Exercise
0:40:19.883,479,Exercise
0:40:19.887,477,Exercise
0:40:19.891,476,Exercise
0:40:19.895,476,Exercise
0:40:19.899,478,Exercise
0:40:19.903,481,Exercise
0:40:19.907,484,Exercise
0:40:19.911,486,Exercise
0:40:19.915,488,Exercise
0:40:19.919,490,Exercise
0:40:19.923,492,Exercise
0:40:19.927,493,Exercise
0:40:19.931,494,Exercise
0:40:19.935,496,Exercise
0:40:19.939,497,Exercise
0:40:19.943,498,Exercise
0:40:19.947,498,Exercise
0:40:19.951,497,Exercise
0:40:19.955,495,Exercise
0:40:19.959,494,Exercise
0:40:19.963,493,Exercise
0:40:19.967,492,Exercise
0:40:19.971,491,Exercise
0:40:19.975,490,Exercise
0:40:19.979,489,Exercise
0:40:19.983,488,Exercise
0:40:19.987,487,Exercise
0:40:19.991,485,Exercise
0:40:19.995,483,Exercise
0:40:19.999,481,Exercise
0:40:20.003,481,Exercise
0:40:20.007,481,Exercise
0:40:20.011,482,Exercise
0:40:20.015,482,Exercise
0:40:20.019,482,Exercise
0:40:20.023,482,Exercise
0:40:20.027,482,Exercise
0:40:20.031,483,Exercise
0:40:20.035,485,Exercise
0:40:20.039,488,Exercise
0:40:20.043,491,Exercise
0:40:20.047,493,Exercise
0:40:20.051,493,Exercise
0:40:20.055,492,Exercise
0:40:20.059,492,Exercise
0:40:20.063,492,Exercise
0:40:20.067,493,Exercise
0:40:20.071,495,Exercise
0:40:20.075,497,Exercise
0:40:20.079,497,Exercise
0:40:20.083,496,Exercise
0:40:20.087,494,Exercise
0:40:20.091,493,Exercise
0:40:20.095,492,Exercise
0:40:20.099,492,Exercise
0:40:20.103,492,Exercise
0:40:20.107,491,Exercise
0:40:20.111,491,Exercise
0:40:20.115,490,Exercise
0:40:20.119,488,Exercise
0:40:20.123,487,Exercise
0:40:20.127,484,Exercise
0:40:20.131,481,Exercise
0:40:20.135,478,Exercise
0:40:20.139,477,Exercise
0:40:20.143,479,Exercise
0:40:20.147,485,Exercise
0:40:20.151,494,Exercise
0:40:20.155,502,Exercise
0:40:20.159,506,Exercise
0:40:20.163,505,Exercise
0:40:20.167,499,Exercise
0:40:20.171,491,Exercise
0:40:20.175,483,Exercise
0:40:20.179,477,Exercise
0:40:20.183,474,Exercise
0:40:20.187,474,Exercise
0:40:20.191,476,Exercise
0:40:20.195,480,Exercise
0:40:20.199,485,Exercise
0:40:20.203,489,Exercise
0:40:20.207,490,Exercise
0:40:20.211,489,Exercise
0:40:20.215,488,Exercise
0:40:20.219,488,Exercise
0:40:20.223,489,Exercise
0:40:20.227,491,Exercise
0:40:20.231,493,Exercise
0:40:20.235,493,Exercise
0:40:20.239,492,Exercise
0:40:20.243,490,Exercise
0:40:20.247,490,Exercise
0:40:20.251,491,Exercise
0:40:20.255,493,Exercise
0:40:20.259,495,Exercise
0:40:20.263,496,Exercise
0:40:20.267,496,Exercise
0:40:20.271,497,Exercise
0:40:20.275,498,Exercise
0:40:20.279,500,Exercise
0:40:20.283,503,Exercise
0:40:20.287,505,Exercise
0:40:20.291,506,Exercise
0:40:20.295,507,Exercise
0:40:20.299,506,Exercise
0:40:20.303,506,Exercise
0:40:20.307,506,Exercise
0:40:20.311,506,Exercise
0:40:20.315,507,Exercise
0:40:20.319,507,Exercise
0:40:20.323,507,Exercise
0:40:20.327,506,Exercise
0:40:20.331,504,Exercise
0:40:20.335,501,Exercise
0:40:20.339,499,Exercise
0:40:20.343,497,Exercise
0:40:20.347,496,Exercise
0:40:20.351,495,Exercise
0:40:20.355,494,Exercise
0:40:20.359,492,Exercise
0:40:20.363,490,Exercise
0:40:20.367,487,Exercise
0:40:20.371,484,Exercise
0:40:20.375,483,Exercise
0:40:20.379,482,Exercise
0:40:20.383,481,Exercise
0:40:20.387,481,Exercise
0:40:20.391,481,Exercise
0:40:20.395,481,Exercise
0:40:20.399,481,Exercise
0:40:20.403,481,Exercise
0:40:20.407,481,Exercise
0:40:20.411,481,Exercise
0:40:20.415,480,Exercise
0:40:20.419,479,Exercise
0:40:20.423,478,Exercise
0:40:20.427,478,Exercise
0:40:20.431,478,Exercise
0:40:20.435,477,Exercise
0:40:20.439,476,Exercise
0:40:20.443,474,Exercise
0:40:20.447,472,Exercise
0:40:20.451,471,Exercise
0:40:20.455,470,Exercise
0:40:20.459,468,Exercise
0:40:20.463,466,Exercise
0:40:20.467,464,Exercise
0:40:20.471,462,Exercise
0:40:20.475,460,Exercise
0:40:20.479,458,Exercise
0:40:20.483,456,Exercise
0:40:20.487,455,Exercise
0:40:20.491,453,Exercise
0:40:20.495,452,Exercise
0:40:20.499,452,Exercise
0:40:20.503,454,Exercise
0:40:20.507,460,Exercise
0:40:20.511,468,Exercise
0:40:20.515,476,Exercise
0:40:20.519,482,Exercise
0:40:20.523,483,Exercise
0:40:20.527,479,Exercise
0:40:20.531,472,Exercise
0:40:20.535,464,Exercise
0:40:20.539,457,Exercise
0:40:20.543,453,Exercise
0:40:20.547,452,Exercise
0:40:20.551,453,Exercise
0:40:20.555,455,Exercise
0:40:20.559,454,Exercise
0:40:20.563,452,Exercise
0:40:20.567,449,Exercise
0:40:20.571,446,Exercise
0:40:20.575,443,Exercise
0:40:20.579,442,Exercise
0:40:20.583,443,Exercise
0:40:20.587,443,Exercise
0:40:20.591,444,Exercise
0:40:20.595,444,Exercise
0:40:20.599,444,Exercise
0:40:20.603,445,Exercise
0:40:20.607,446,Exercise
0:40:20.611,448,Exercise
0:40:20.615,450,Exercise
0:40:20.619,454,Exercise
0:40:20.623,459,Exercise
0:40:20.627,463,Exercise
0:40:20.631,467,Exercise
0:40:20.635,472,Exercise
0:40:20.639,475,Exercise
0:40:20.643,479,Exercise
0:40:20.647,482,Exercise
0:40:20.651,486,Exercise
0:40:20.655,489,Exercise
0:40:20.659,492,Exercise
0:40:20.663,495,Exercise
0:40:20.667,498,Exercise
0:40:20.671,500,Exercise
0:40:20.675,502,Exercise
0:40:20.679,502,Exercise
0:40:20.683,502,Exercise
0:40:20.687,502,Exercise
0:40:20.691,502,Exercise
0:40:20.695,501,Exercise
0:40:20.699,500,Exercise
0:40:20.703,498,Exercise
0:40:20.707,495,Exercise
0:40:20.711,492,Exercise
0:40:20.715,487,Exercise
0:40:20.719,482,Exercise
0:40:20.723,477,Exercise
0:40:20.727,471,Exercise
0:40:20.731,464,Exercise
0:40:20.735,457,Exercise
0:40:20.739,449,Exercise
0:40:20.743,440,Exercise
0:40:20.747,431,Exercise
0:40:20.751,422,Exercise
0:40:20.755,413,Exercise
0:40:20.759,403,Exercise
0:40:20.763,394,Exercise
0:40:20.767,386,Exercise
0:40:20.771,377,Exercise
0:40:20.775,369,Exercise
0:40:20.779,361,Exercise
0:40:20.783,355,Exercise
0:40:20.787,351,Exercise
0:40:20.791,347,Exercise
0:40:20.795,345,Exercise
0:40:20.799,344,Exercise
0:40:20.803,345,Exercise
0:40:20.807,347,Exercise
0:40:20.811,350,Exercise
0:40:20.815,354,Exercise
0:40:20.819,360,Exercise
0:40:20.823,368,Exercise
0:40:20.827,375,Exercise
0:40:20.831,382,Exercise
0:40:20.835,387,Exercise
0:40:20.839,390,Exercise
0:40:20.843,392,Exercise
0:40:20.847,394,Exercise
0:40:20.851,395,Exercise
0:40:20.855,397,Exercise
0:40:20.859,397,Exercise
0:40:20.863,399,Exercise
0:40:20.867,403,Exercise
0:40:20.871,411,Exercise
0:40:20.875,422,Exercise
0:40:20.879,433,Exercise
0:40:20.883,441,Exercise
0:40:20.887,443,Exercise
0:40:20.891,439,Exercise
0:40:20.895,432,Exercise
0:40:20.899,424,Exercise
0:40:20.903,418,Exercise
0:40:20.907,415,Exercise
0:40:20.911,414,Exercise
0:40:20.915,415,Exercise
0:40:20.919,419,Exercise
0:40:20.923,424,Exercise
0:40:20.927,428,Exercise
0:40:20.931,432,Exercise
0:40:20.935,434,Exercise
0:40:20.939,435,Exercise
0:40:20.943,435,Exercise
0:40:20.947,435,Exercise
0:40:20.951,435,Exercise
0:40:20.955,435,Exercise
0:40:20.959,437,Exercise
0:40:20.963,439,Exercise
0:40:20.967,443,Exercise
0:40:20.971,446,Exercise
0:40:20.975,450,Exercise
0:40:20.979,452,Exercise
0:40:20.983,455,Exercise
0:40:20.987,457,Exercise
0:40:20.991,460,Exercise
0:40:20.995,464,Exercise
0:40:20.999,469,Exercise
0:40:21.003,474,Exercise
0:40:21.007,479,Exercise
0:40:21.011,483,Exercise
0:40:21.015,487,Exercise
0:40:21.019,490,Exercise
0:40:21.023,494,Exercise
0:40:21.027,498,Exercise
0:40:21.031,502,Exercise
0:40:21.035,507,Exercise
0:40:21.039,509,Exercise
0:40:21.043,510,Exercise
0:40:21.047,510,Exercise
0:40:21.051,510,Exercise
0:40:21.055,510,Exercise
0:40:21.059,512,Exercise
0:40:21.063,514,Exercise
0:40:21.067,516,Exercise
0:40:21.071,517,Exercise
0:40:21.075,518,Exercise
0:40:21.079,517,Exercise
0:40:21.083,517,Exercise
0:40:21.087,516,Exercise
0:40:21.091,515,Exercise
0:40:21.095,515,Exercise
0:40:21.099,514,Exercise
0:40:21.103,515,Exercise
0:40:21.107,515,Exercise
0:40:21.111,515,Exercise
0:40:21.115,514,Exercise
0:40:21.119,513,Exercise
0:40:21.123,512,Exercise
0:40:21.127,513,Exercise
0:40:21.131,514,Exercise
0:40:21.135,516,Exercise
0:40:21.139,517,Exercise
0:40:21.143,517,Exercise
0:40:21.147,517,Exercise
0:40:21.151,517,Exercise
0:40:21.155,518,Exercise
0:40:21.159,520,Exercise
0:40:21.163,522,Exercise
0:40:21.167,524,Exercise
0:40:21.171,526,Exercise
0:40:21.175,528,Exercise
0:40:21.179,530,Exercise
0:40:21.183,531,Exercise
0:40:21.187,533,Exercise
0:40:21.191,534,Exercise
0:40:21.195,535,Exercise
0:40:21.199,535,Exercise
0:40:21.203,535,Exercise
0:40:21.207,535,Exercise
0:40:21.211,534,Exercise
0:40:21.215,533,Exercise
0:40:21.219,530,Exercise
0:40:21.223,528,Exercise
0:40:21.227,526,Exercise
0:40:21.231,527,Exercise
0:40:21.235,532,Exercise
0:40:21.239,538,Exercise
0:40:21.243,542,Exercise
0:40:21.247,542,Exercise
0:40:21.251,538,Exercise
0:40:21.255,530,Exercise
0:40:21.259,522,Exercise
0:40:21.263,515,Exercise
0:40:21.267,511,Exercise
0:40:21.271,511,Exercise
0:40:21.275,517,Exercise
0:40:21.279,528,Exercise
0:40:21.283,542,Exercise
0:40:21.287,556,Exercise
0:40:21.291,567,Exercise
0:40:21.295,572,Exercise
0:40:21.299,571,Exercise
0:40:21.303,567,Exercise
0:40:21.307,562,Exercise
0:40:21.311,557,Exercise
0:40:21.315,553,Exercise
0:40:21.319,549,Exercise
0:40:21.323,544,Exercise
0:40:21.327,539,Exercise
0:40:21.331,534,Exercise
0:40:21.335,528,Exercise
0:40:21.339,521,Exercise
0:40:21.343,514,Exercise
0:40:21.347,505,Exercise
0:40:21.351,495,Exercise
0:40:21.355,484,Exercise
0:40:21.359,475,Exercise
0:40:21.363,469,Exercise
0:40:21.367,465,Exercise
0:40:21.371,466,Exercise
0:40:21.375,468,Exercise
0:40:21.379,473,Exercise
0:40:21.383,478,Exercise
0:40:21.387,484,Exercise
0:40:21.391,490,Exercise
0:40:21.395,495,Exercise
0:40:21.399,501,Exercise
0:40:21.403,504,Exercise
0:40:21.407,506,Exercise
0:40:21.411,506,Exercise
0:40:21.415,505,Exercise
0:40:21.419,504,Exercise
0:40:21.423,502,Exercise
0:40:21.427,501,Exercise
0:40:21.431,499,Exercise
0:40:21.435,497,Exercise
0:40:21.439,495,Exercise
0:40:21.443,493,Exercise
0:40:21.447,491,Exercise
0:40:21.451,489,Exercise
0:40:21.455,488,Exercise
0:40:21.459,488,Exercise
0:40:21.463,488,Exercise
0:40:21.467,490,Exercise
0:40:21.471,492,Exercise
0:40:21.475,494,Exercise
0:40:21.479,496,Exercise
0:40:21.483,498,Exercise
0:40:21.487,501,Exercise
0:40:21.491,504,Exercise
0:40:21.495,509,Exercise
0:40:21.499,514,Exercise
0:40:21.503,519,Exercise
0:40:21.507,523,Exercise
0:40:21.511,526,Exercise
0:40:21.515,527,Exercise
0:40:21.519,531,Exercise
0:40:21.523,539,Exercise
0:40:21.527,551,Exercise
0:40:21.531,565,Exercise
0:40:21.535,577,Exercise
0:40:21.539,583,Exercise
0:40:21.543,580,Exercise
0:40:21.547,571,Exercise
0:40:21.551,559,Exercise
0:40:21.555,548,Exercise
0:40:21.559,539,Exercise
0:40:21.563,534,Exercise
0:40:21.567,528,Exercise
0:40:21.571,520,Exercise
0:40:21.575,508,Exercise
0:40:21.579,493,Exercise
0:40:21.583,476,Exercise
0:40:21.587,460,Exercise
0:40:21.591,448,Exercise
0:40:21.595,444,Exercise
0:40:21.599,447,Exercise
0:40:21.603,455,Exercise
0:40:21.607,464,Exercise
0:40:21.611,471,Exercise
0:40:21.615,475,Exercise
0:40:21.619,476,Exercise
0:40:21.623,475,Exercise
0:40:21.627,475,Exercise
0:40:21.631,477,Exercise
0:40:21.635,479,Exercise
0:40:21.639,484,Exercise
0:40:21.643,490,Exercise
0:40:21.647,497,Exercise
0:40:21.651,505,Exercise
0:40:21.655,512,Exercise
0:40:21.659,519,Exercise
0:40:21.663,524,Exercise
0:40:21.667,527,Exercise
0:40:21.671,529,Exercise
0:40:21.675,528,Exercise
0:40:21.679,527,Exercise
0:40:21.683,525,Exercise
0:40:21.687,522,Exercise
0:40:21.691,520,Exercise
0:40:21.695,518,Exercise
0:40:21.699,518,Exercise
0:40:21.703,519,Exercise
0:40:21.707,523,Exercise
0:40:21.711,529,Exercise
0:40:21.715,535,Exercise
0:40:21.719,541,Exercise
0:40:21.723,547,Exercise
0:40:21.727,553,Exercise
0:40:21.731,559,Exercise
0:40:21.735,564,Exercise
0:40:21.739,568,Exercise
0:40:21.743,570,Exercise
0:40:21.747,569,Exercise
0:40:21.751,567,Exercise
0:40:21.755,563,Exercise
0:40:21.759,557,Exercise
0:40:21.763,552,Exercise
0:40:21.767,547,Exercise
0:40:21.771,542,Exercise
0:40:21.775,537,Exercise
0:40:21.779,531,Exercise
0:40:21.783,525,Exercise
0:40:21.787,518,Exercise
0:40:21.791,512,Exercise
0:40:21.795,508,Exercise
0:40:21.799,507,Exercise
0:40:21.803,506,Exercise
0:40:21.807,506,Exercise
0:40:21.811,504,Exercise
0:40:21.815,500,Exercise
0:40:21.819,496,Exercise
0:40:21.823,490,Exercise
0:40:21.827,485,Exercise
0:40:21.831,480,Exercise
0:40:21.835,476,Exercise
0:40:21.839,473,Exercise
0:40:21.843,471,Exercise
0:40:21.847,469,Exercise
0:40:21.851,469,Exercise
0:40:21.855,469,Exercise
0:40:21.859,470,Exercise
0:40:21.863,472,Exercise
0:40:21.867,473,Exercise
0:40:21.871,473,Exercise
0:40:21.875,473,Exercise
0:40:21.879,472,Exercise
0:40:21.883,471,Exercise
0:40:21.887,472,Exercise
0:40:21.891,475,Exercise
0:40:21.895,477,Exercise
0:40:21.899,480,Exercise
0:40:21.903,482,Exercise
0:40:21.907,484,Exercise
0:40:21.911,486,Exercise
0:40:21.915,488,Exercise
0:40:21.919,490,Exercise
0:40:21.923,492,Exercise
0:40:21.927,493,Exercise
0:40:21.931,495,Exercise
0:40:21.935,496,Exercise
0:40:21.939,497,Exercise
0:40:21.943,497,Exercise
0:40:21.947,498,Exercise
0:40:21.951,499,Exercise
0:40:21.955,502,Exercise
0:40:21.959,508,Exercise
0:40:21.963,514,Exercise
0:40:21.967,521,Exercise
0:40:21.971,524,Exercise
0:40:21.975,522,Exercise
0:40:21.979,515,Exercise
0:40:21.983,506,Exercise
0:40:21.987,498,Exercise
0:40:21.991,494,Exercise
0:40:21.995,493,Exercise
0:40:21.999,494,Exercise
0:40:22.003,497,Exercise
0:40:22.007,498,Exercise
0:40:22.011,497,Exercise
0:40:22.015,496,Exercise
0:40:22.019,495,Exercise
0:40:22.023,494,Exercise
0:40:22.027,495,Exercise
0:40:22.031,497,Exercise
0:40:22.035,499,Exercise
0:40:22.039,501,Exercise
0:40:22.043,502,Exercise
0:40:22.047,502,Exercise
0:40:22.051,503,Exercise
0:40:22.055,502,Exercise
0:40:22.059,501,Exercise
0:40:22.063,500,Exercise
0:40:22.067,499,Exercise
0:40:22.071,498,Exercise
0:40:22.075,498,Exercise
0:40:22.079,498,Exercise
0:40:22.083,499,Exercise
0:40:22.087,499,Exercise
0:40:22.091,500,Exercise
0:40:22.095,501,Exercise
0:40:22.099,502,Exercise
0:40:22.103,504,Exercise
0:40:22.107,506,Exercise
0:40:22.111,507,Exercise
0:40:22.115,509,Exercise
0:40:22.119,511,Exercise
0:40:22.123,512,Exercise
0:40:22.127,513,Exercise
0:40:22.131,514,Exercise
0:40:22.135,515,Exercise
0:40:22.139,516,Exercise
0:40:22.143,517,Exercise
0:40:22.147,517,Exercise
0:40:22.151,518,Exercise
0:40:22.155,518,Exercise
0:40:22.159,518,Exercise
0:40:22.163,518,Exercise
0:40:22.167,518,Exercise
0:40:22.171,517,Exercise
0:40:22.175,516,Exercise
0:40:22.179,516,Exercise
0:40:22.183,515,Exercise
0:40:22.187,514,Exercise
0:40:22.191,514,Exercise
0:40:22.195,514,Exercise
0:40:22.199,514,Exercise
0:40:22.203,515,Exercise
0:40:22.207,516,Exercise
0:40:22.211,518,Exercise
0:40:22.215,520,Exercise
0:40:22.219,521,Exercise
0:40:22.223,522,Exercise
0:40:22.227,522,Exercise
0:40:22.231,521,Exercise
0:40:22.235,520,Exercise
0:40:22.239,518,Exercise
0:40:22.243,517,Exercise
0:40:22.247,515,Exercise
0:40:22.251,514,Exercise
0:40:22.255,512,Exercise
0:40:22.259,512,Exercise
0:40:22.263,511,Exercise
0:40:22.267,510,Exercise
0:40:22.271,508,Exercise
0:40:22.275,507,Exercise
0:40:22.279,505,Exercise
0:40:22.283,503,Exercise
0:40:22.287,501,Exercise
0:40:22.291,500,Exercise
0:40:22.295,499,Exercise
0:40:22.299,499,Exercise
0:40:22.303,500,Exercise
0:40:22.307,501,Exercise
0:40:22.311,502,Exercise
0:40:22.315,502,Exercise
0:40:22.319,504,Exercise
0:40:22.323,507,Exercise
0:40:22.327,510,Exercise
0:40:22.331,512,Exercise
0:40:22.335,511,Exercise
0:40:22.339,507,Exercise
0:40:22.343,500,Exercise
0:40:22.347,493,Exercise
0:40:22.351,487,Exercise
0:40:22.355,483,Exercise
0:40:22.359,482,Exercise
0:40:22.363,483,Exercise
0:40:22.367,484,Exercise
0:40:22.371,486,Exercise
0:40:22.375,488,Exercise
0:40:22.379,489,Exercise
0:40:22.383,490,Exercise
0:40:22.387,490,Exercise
0:40:22.391,488,Exercise
0:40:22.395,485,Exercise
0:40:22.399,483,Exercise
0:40:22.403,482,Exercise
0:40:22.407,483,Exercise
0:40:22.411,484,Exercise
0:40:22.415,485,Exercise
0:40:22.419,483,Exercise
0:40:22.423,481,Exercise
0:40:22.427,478,Exercise
0:40:22.431,477,Exercise
0:40:22.435,478,Exercise
0:40:22.439,480,Exercise
0:40:22.443,483,Exercise
0:40:22.447,484,Exercise
0:40:22.451,483,Exercise
0:40:22.455,482,Exercise
0:40:22.459,482,Exercise
0:40:22.463,483,Exercise
0:40:22.467,486,Exercise
0:40:22.471,489,Exercise
0:40:22.475,491,Exercise
0:40:22.479,491,Exercise
0:40:22.483,491,Exercise
0:40:22.487,490,Exercise
0:40:22.491,491,Exercise
0:40:22.495,492,Exercise
0:40:22.499,493,Exercise
0:40:22.503,493,Exercise
0:40:22.507,492,Exercise
0:40:22.511,490,Exercise
0:40:22.515,488,Exercise
0:40:22.519,487,Exercise
0:40:22.523,486,Exercise
0:40:22.527,485,Exercise
0:40:22.531,484,Exercise
0:40:22.535,483,Exercise
0:40:22.539,483,Exercise
0:40:22.543,483,Exercise
0:40:22.547,482,Exercise
0:40:22.551,482,Exercise
0:40:22.555,481,Exercise
0:40:22.559,480,Exercise
0:40:22.563,480,Exercise
0:40:22.567,479,Exercise
0:40:22.571,479,Exercise
0:40:22.575,480,Exercise
0:40:22.579,481,Exercise
0:40:22.583,482,Exercise
0:40:22.587,483,Exercise
0:40:22.591,484,Exercise
0:40:22.595,485,Exercise
0:40:22.599,485,Exercise
0:40:22.603,485,Exercise
0:40:22.607,485,Exercise
0:40:22.611,486,Exercise
0:40:22.615,486,Exercise
0:40:22.619,488,Exercise
0:40:22.623,489,Exercise
0:40:22.627,491,Exercise
0:40:22.631,492,Exercise
0:40:22.635,492,Exercise
0:40:22.639,492,Exercise
0:40:22.643,491,Exercise
0:40:22.647,491,Exercise
0:40:22.651,490,Exercise
0:40:22.655,489,Exercise
0:40:22.659,487,Exercise
0:40:22.663,484,Exercise
0:40:22.667,480,Exercise
0:40:22.671,476,Exercise
0:40:22.675,473,Exercise
0:40:22.679,471,Exercise
0:40:22.683,472,Exercise
0:40:22.687,476,Exercise
0:40:22.691,479,Exercise
0:40:22.695,481,Exercise
0:40:22.699,480,Exercise
0:40:22.703,475,Exercise
0:40:22.707,468,Exercise
0:40:22.711,460,Exercise
0:40:22.715,455,Exercise
0:40:22.719,454,Exercise
0:40:22.723,457,Exercise
0:40:22.727,461,Exercise
0:40:22.731,466,Exercise
0:40:22.735,469,Exercise
0:40:22.739,469,Exercise
0:40:22.743,469,Exercise
0:40:22.747,468,Exercise
0:40:22.751,468,Exercise
0:40:22.755,470,Exercise
0:40:22.759,472,Exercise
0:40:22.763,474,Exercise
0:40:22.767,476,Exercise
0:40:22.771,476,Exercise
0:40:22.775,475,Exercise
0:40:22.779,474,Exercise
0:40:22.783,473,Exercise
0:40:22.787,473,Exercise
0:40:22.791,474,Exercise
0:40:22.795,475,Exercise
0:40:22.799,475,Exercise
0:40:22.803,475,Exercise
0:40:22.807,475,Exercise
0:40:22.811,475,Exercise
0:40:22.815,476,Exercise
0:40:22.819,477,Exercise
0:40:22.823,479,Exercise
0:40:22.827,482,Exercise
0:40:22.831,484,Exercise
0:40:22.835,486,Exercise
0:40:22.839,487,Exercise
0:40:22.843,488,Exercise
0:40:22.847,489,Exercise
0:40:22.851,490,Exercise
0:40:22.855,491,Exercise
0:40:22.859,492,Exercise
0:40:22.863,492,Exercise
0:40:22.867,491,Exercise
0:40:22.871,490,Exercise
0:40:22.875,487,Exercise
0:40:22.879,485,Exercise
0:40:22.883,483,Exercise
0:40:22.887,481,Exercise
0:40:22.891,480,Exercise
0:40:22.895,480,Exercise
0:40:22.899,479,Exercise
0:40:22.903,479,Exercise
0:40:22.907,478,Exercise
0:40:22.911,477,Exercise
0:40:22.915,476,Exercise
0:40:22.919,476,Exercise
0:40:22.923,476,Exercise
0:40:22.927,476,Exercise
0:40:22.931,476,Exercise
0:40:22.935,477,Exercise
0:40:22.939,478,Exercise
0:40:22.943,479,Exercise
0:40:22.947,479,Exercise
0:40:22.951,479,Exercise
0:40:22.955,479,Exercise
0:40:22.959,479,Exercise
0:40:22.963,479,Exercise
0:40:22.967,479,Exercise
0:40:22.971,480,Exercise
0:40:22.975,480,Exercise
0:40:22.979,480,Exercise
0:40:22.983,479,Exercise
0:40:22.987,479,Exercise
0:40:22.991,479,Exercise
0:40:22.995,479,Exercise
0:40:22.999,480,Exercise
0:40:23.003,480,Exercise
0:40:23.007,481,Exercise
0:40:23.011,482,Exercise
0:40:23.015,484,Exercise
0:40:23.019,485,Exercise
0:40:23.023,486,Exercise
0:40:23.027,487,Exercise
0:40:23.031,486,Exercise
0:40:23.035,485,Exercise
0:40:23.039,483,Exercise
0:40:23.043,483,Exercise
0:40:23.047,486,Exercise
0:40:23.051,492,Exercise
0:40:23.055,498,Exercise
0:40:23.059,502,Exercise
0:40:23.063,502,Exercise
0:40:23.067,497,Exercise
0:40:23.071,490,Exercise
0:40:23.075,482,Exercise
0:40:23.079,477,Exercise
0:40:23.083,475,Exercise
0:40:23.087,477,Exercise
0:40:23.091,480,Exercise
0:40:23.095,484,Exercise
0:40:23.099,485,Exercise
0:40:23.103,485,Exercise
0:40:23.107,484,Exercise
0:40:23.111,483,Exercise
0:40:23.115,483,Exercise
0:40:23.119,485,Exercise
0:40:23.123,487,Exercise
0:40:23.127,489,Exercise
0:40:23.131,490,Exercise
0:40:23.135,491,Exercise
0:40:23.139,491,Exercise
0:40:23.143,492,Exercise
0:40:23.147,493,Exercise
0:40:23.151,494,Exercise
0:40:23.155,494,Exercise
0:40:23.159,495,Exercise
0:40:23.163,495,Exercise
0:40:23.167,495,Exercise
0:40:23.171,495,Exercise
0:40:23.175,497,Exercise
0:40:23.179,499,Exercise
0:40:23.183,501,Exercise
0:40:23.187,504,Exercise
0:40:23.191,506,Exercise
0:40:23.195,507,Exercise
0:40:23.199,508,Exercise
0:40:23.203,509,Exercise
0:40:23.207,511,Exercise
0:40:23.211,513,Exercise
0:40:23.215,514,Exercise
0:40:23.219,515,Exercise
0:40:23.223,516,Exercise
0:40:23.227,517,Exercise
0:40:23.231,517,Exercise
0:40:23.235,518,Exercise
0:40:23.239,518,Exercise
0:40:23.243,518,Exercise
0:40:23.247,518,Exercise
0:40:23.251,518,Exercise
0:40:23.255,518,Exercise
0:40:23.259,517,Exercise
0:40:23.263,515,Exercise
