timeStamp,ECGValue,ClassType
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,492,BaseLine
0:29:44,492,BaseLine
0:29:44,492,BaseLine
0:29:44,492,BaseLine
0:29:44,492,BaseLine
0:29:44,492,BaseLine
0:29:44,492,BaseLine
0:29:44,492,BaseLine
0:29:44,492,BaseLine
0:29:44,492,BaseLine
0:29:44,492,BaseLine
0:29:44,492,BaseLine
0:29:44,492,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,493,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:44,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,494,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,492,BaseLine
0:29:45,492,BaseLine
0:29:45,493,BaseLine
0:29:45,495,BaseLine
0:29:45,501,BaseLine
0:29:45,509,BaseLine
0:29:45,515,BaseLine
0:29:45,517,BaseLine
0:29:45,513,BaseLine
0:29:45,506,BaseLine
0:29:45,496,BaseLine
0:29:45,488,BaseLine
0:29:45,484,BaseLine
0:29:45,482,BaseLine
0:29:45,483,BaseLine
0:29:45,485,BaseLine
0:29:45,488,BaseLine
0:29:45,491,BaseLine
0:29:45,494,BaseLine
0:29:45,495,BaseLine
0:29:45,496,BaseLine
0:29:45,496,BaseLine
0:29:45,496,BaseLine
0:29:45,496,BaseLine
0:29:45,496,BaseLine
0:29:45,496,BaseLine
0:29:45,496,BaseLine
0:29:45,496,BaseLine
0:29:45,496,BaseLine
0:29:45,496,BaseLine
0:29:45,497,BaseLine
0:29:45,497,BaseLine
0:29:45,497,BaseLine
0:29:45,497,BaseLine
0:29:45,497,BaseLine
0:29:45,498,BaseLine
0:29:45,498,BaseLine
0:29:45,498,BaseLine
0:29:45,498,BaseLine
0:29:45,498,BaseLine
0:29:45,498,BaseLine
0:29:45,498,BaseLine
0:29:45,499,BaseLine
0:29:45,499,BaseLine
0:29:45,500,BaseLine
0:29:45,500,BaseLine
0:29:45,500,BaseLine
0:29:45,501,BaseLine
0:29:45,501,BaseLine
0:29:45,502,BaseLine
0:29:45,503,BaseLine
0:29:45,504,BaseLine
0:29:45,505,BaseLine
0:29:45,506,BaseLine
0:29:45,508,BaseLine
0:29:45,509,BaseLine
0:29:45,510,BaseLine
0:29:45,511,BaseLine
0:29:45,512,BaseLine
0:29:45,513,BaseLine
0:29:45,514,BaseLine
0:29:45,514,BaseLine
0:29:45,514,BaseLine
0:29:45,514,BaseLine
0:29:45,514,BaseLine
0:29:45,514,BaseLine
0:29:45,513,BaseLine
0:29:45,513,BaseLine
0:29:45,512,BaseLine
0:29:45,511,BaseLine
0:29:45,509,BaseLine
0:29:45,508,BaseLine
0:29:45,507,BaseLine
0:29:45,505,BaseLine
0:29:45,504,BaseLine
0:29:45,502,BaseLine
0:29:45,501,BaseLine
0:29:45,500,BaseLine
0:29:45,498,BaseLine
0:29:45,497,BaseLine
0:29:45,496,BaseLine
0:29:45,496,BaseLine
0:29:45,495,BaseLine
0:29:45,495,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,494,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
0:29:45,493,BaseLine
