@relation classType
@attribute rrInterval, NUMERIC 
@attribute classType { Exercise , BaseLine }
@data
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
288 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
116 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
144 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
180 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
175 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
336 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
120 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
45 ,Exercise
45 ,Exercise
45 ,Exercise
45 ,Exercise
45 ,Exercise
45 ,Exercise
45 ,Exercise
45 ,Exercise
45 ,Exercise
45 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
72 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
156 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
272 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
92 ,Exercise
56 ,Exercise
56 ,Exercise
56 ,Exercise
56 ,Exercise
56 ,Exercise
56 ,Exercise
56 ,Exercise
56 ,Exercise
56 ,Exercise
56 ,Exercise
56 ,Exercise
56 ,Exercise
56 ,Exercise
56 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
140 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
118 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
60 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
128 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
76 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
80 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
132 ,Exercise
24 ,Exercise
24 ,Exercise
24 ,Exercise
24 ,Exercise
24 ,Exercise
24 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
224 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
32 ,Exercise
32 ,Exercise
32 ,Exercise
32 ,Exercise
32 ,Exercise
32 ,Exercise
32 ,Exercise
32 ,Exercise
24 ,Exercise
24 ,Exercise
24 ,Exercise
24 ,Exercise
24 ,Exercise
24 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
24 ,Exercise
24 ,Exercise
24 ,Exercise
24 ,Exercise
24 ,Exercise
24 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
148 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
112 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
84 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
24 ,Exercise
24 ,Exercise
24 ,Exercise
24 ,Exercise
24 ,Exercise
24 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
52 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
30 ,Exercise
30 ,Exercise
30 ,Exercise
30 ,Exercise
30 ,Exercise
30 ,Exercise
30 ,Exercise
30 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
64 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
68 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
44 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
48 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
36 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
28 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
160 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
40 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
108 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
104 ,Exercise
